Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,United States,USA,..,685.395545090185,1058.30804163058,1089.0186523285,1118.35096227621,1130.6866455728,1164.6019319085,1205.28419713374,1167.7345626147,1285.33004727075,1335.44943973889,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Afghanistan,AFG,..,..,147.764047185105,169.090389755466,181.722071863739,199.684629319953,228.507093020007,246.970339259762,241.274501276357,280.758937797717,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Albania,ALB,..,115.451079334171,429.496567537827,431.878767602083,458.595282446714,479.413065787341,505.92140114953,553.899808373907,620.433354124045,675.654386515265,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Algeria,DZA,..,76.591187984838,227.914728485279,237.635664327866,238.456719063261,241.269206533208,242.125144424068,252.128495330307,263.675161338328,259.021154967283,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Andorra,AND,..,294.713236309789,450.601108224866,485.80744100908,449.408913858751,449.027896494254,499.074320774839,522.267127561023,516.466535884012,576.07866645372,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Angola,AGO,..,17.0259746240768,53.1410214852844,63.5424441500884,67.1282973293565,68.7321454388276,66.1193117305458,57.2362411358768,55.4839581812463,46.4862637070053,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Antigua and Barbuda,ATG,..,178.530558334976,293.905861846112,244.421454603291,293.061508349637,269.147154168343,259.415894901014,254.888573848636,250.750823093495,235.513696039969,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Argentina,ARG,..,308.756595189503,512.936330472054,531.790216102312,539.578063353836,513.828236161825,603.513608915853,561.712248756673,475.903287592652,519.586103583686,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Armenia,ARM,..,67,849,837,880,1093,1142,1440,1343,1513,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Australia,AUS,..,451.719616380654,835.73040644855,827.048617103679,857.368432241503,852.420819921859,866.064628900176,794.288038900903,888.075815176423,897.001364553941,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Austria,AUT,..,483,971,994,1054,1080,1088,1124,1087,1147,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Azerbaijan,AZE,..,67,414,439,435,404,401,440,481,484,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Bahamas, The",BHS,..,263.012077094621,498.316964382529,505.964572248138,513.734456705187,559.664954220023,588.536194933677,568.945479347603,468.031361022306,579.508782063686,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bahrain,BHR,..,361.580244532154,600.698683227906,591.501757074535,615.983503061526,706.400577846191,620.534392153901,615.769218858427,622.978737744455,539.891684311992,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bangladesh,BGD,..,17.568213693526,64.4640811095726,69.6340052859354,77.8733621077,80.1504542353398,85.8965132939366,92.6840756527053,99.0982519970082,112.089803095834,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Barbados,BRB,..,273.385611919943,473.48762674794,482.920771774148,504.036189697166,490.567045772955,484.27644545072,479.025503117158,465.175607696364,478.115716665706,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Belarus,BLR,..,49,348,388,274,279,266,295,313,305,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Belgium,BEL,..,449.668674897881,933.550654283618,952.063808378902,970.513975500947,1004.31023497775,1058.11823459262,1196.67915563839,1064.32906109321,1164.07641927925,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Belize,BLZ,..,85.3480663807162,103.38926584817,102.577606297588,100.267660354762,96.4863455186699,100.053243905538,104.485580995097,91.893226762517,109.098672143388,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Benin,BEN,..,28.0219538746738,34.3564447962733,39.1639774796211,39.631412084055,39.7509682633852,40.9118949107494,42.0081251252159,42.672392392018,47.2658509357182,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bhutan,BTN,..,13.4584424939775,60.0549345513413,65.9437554628512,69.8059406588258,46.6423143891096,47.9598768909795,76.3473650353725,76.2234155502197,83.0550019346912,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bolivia,BOL,..,49.5457964035662,126.10806217907,125.163835981048,140.655995505471,134.194770354971,126.563554485581,146.888140227729,135.812604040907,164.125850862395,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bosnia and Herzegovina,BIH,..,139,305,315,337,349,380,422,444,520,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Botswana,BWA,..,59.5878282349877,31.3413513247094,29.3036779485944,29.1468405558489,29.0861251143447,47.244574004824,43.3664634010177,43.3056258703273,47.1557663933329,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Brazil,BRA,..,274.322344114123,370.650817720385,323.421986942402,318.138639558982,335.512772450882,351.716009103111,366.104226918696,349.442447700818,368.24163891568,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Brunei Darussalam,BRN,..,295.94068618236,112.370358057418,73.1013861062085,70.4008933906588,73.9248443011366,71.5965540925294,78.5537429805394,92.6290399415965,98.2650150498583,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Bulgaria,BGR,..,151,543,576,645,676,661,672,760,812,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Burkina Faso,BFA,..,11.189336735876,27.9105639758988,30.6552319292007,34.2621328720031,37.9508857187109,37.6675084944397,40.5805965495238,49.740227169866,52.90953879197,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Burundi,BDI,..,13.7412413882289,16.2933777779539,15.6493122641253,15.3560232566766,15.1363517860713,14.9944891822241,15.2897424401076,16.4520654015318,17.8795360240224,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cabo Verde,CPV,..,32.2884536410887,74.6879819449347,76.1947767917285,83.6374532379448,90.7663135221259,90.7200649207184,96.5408010973854,85.0945052175555,93.6201329411232,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cambodia,KHM,..,48.369571167628,125.662579831653,121.154224565247,132.827777610173,130.744896064583,159.717539685578,205.213498567918,199.038036888168,197.959675035079,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cameroon,CMR,..,66.4067232978593,82.3208583650571,86.4421559779324,89.484453328737,94.7859256893921,99.9618328318504,103.201947809439,99.6861075653352,104.096832399209,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Canada,CAN,..,402.181155675789,692.605981096168,706.200745518518,801.6751063517,835.169347367958,850.889261182592,849.693431035139,850.699117509557,918.846162507433,959.163627807175,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Central African Republic,CAF,..,12.4117477598981,14.2150599653266,18.0178568789816,23.668397429293,31.5719298063193,41.1361181536809,43.2970486911623,40.9138411112507,41.9413431023271,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Chad,TCD,..,25.7892780571091,40.0032971770063,46.6096777267705,43.819214022968,44.3237772207352,46.2293123738418,46.2394196955244,52.7793436274874,47.8393352525029,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Chile,CHL,..,283.778442280374,612.124936545043,653.969490002362,698.628107322825,743.183752793963,784.130922087176,786.16708700809,711.350692663094,801.332545715176,820.882561304203,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,China,CHN,..,78.605385189156,216.939033971636,222.306307793897,238.521323930989,256.588997834265,282.316031844437,312.080217657726,335.210674765568,355.18356939174,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Colombia,COL,..,51.6461116001051,155.048294397527,153.471791001215,164.272521880675,169.104795346028,174.928578768091,181.979759015383,190.92161430702,210.85181513982,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Comoros,COM,..,105.310066555058,99.0827099120341,99.5282267296614,101.240444288052,108.979298935568,110.2698577534,109.193616640804,122.299952662348,123.741831924967,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Congo, Dem. Rep.",COD,..,3.42691882915948,12.69945850517,13.0383538088446,15.1811858031166,17.0702941837704,14.6181046686525,14.6634710485297,17.7185046319002,17.8475245986506,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Congo, Rep.",COG,..,30.1409936476806,34.962361510613,35.4775627503152,45.2876650033354,46.848916790004,36.9738706105159,41.7950892716052,39.528224037012,30.0724066254763,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Costa Rica,CRI,..,166.267713922696,306.15595169084,298.756522417363,307.026484692033,302.017329003069,345.337517820352,364.470142878634,344.393983176976,355.48800337594,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cote d'Ivoire,CIV,..,128.55676010646,81.2434763908498,62.8046273567962,62.3704962372979,61.576997258415,62.0952104202359,65.4903318567884,64.0435718291841,60.7698056176302,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Croatia,HRV,..,112,166,170,186,197,221,246,239,254,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cuba,CUB,..,89.0881108237981,260.296570092585,305.601081541657,256.324276124565,263.986412875644,277.566428290474,276.905151357715,231.431281678776,254.597207692646,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Cyprus,CYP,..,635,937,947,1069,1145,1240,1057,622,417,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Czechia,CZE,..,94.1884328020366,360.816769807108,371.369509841255,398.964067359812,417.447465271976,436.864764220385,474.71982924112,455.021448888738,540.792931894508,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Denmark,DNK,..,357,661,686,723,768,804,840,832,887,926,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Djibouti,DJI,..,35.1189803787935,26.2029567864499,26.4155938505446,27.0913124782482,28.7455659161231,31.9986533684851,33.6255143805592,28.6956725159577,30.5233847886258,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Dominica,DMA,..,116.57132923778,210.323723820304,199.022298507223,200.771324497507,179.551821501312,231.987562585531,226.082531357283,183.089351882243,179.050852183485,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Dominican Republic,DOM,..,177.711674139939,198.470494129775,206.286417331909,214.657133501235,210.073493492153,213.61710460743,224.331284232509,215.361757946146,237.432862975229,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Ecuador,ECU,..,124.06561300426,263.379608173428,302.088859347409,268.50759753729,285.915399178311,281.954780480895,285.372304878385,289.681559497138,297.352541908687,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Egypt, Arab Rep.",EGY,..,180.527671748898,285.49673125493,341.899585959189,335.249235371253,331.543377011446,345.223915954576,352.248345852256,310.789645273483,337.899781790512,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,El Salvador,SLV,..,156.859315693851,230.616323170042,237.901860131532,246.035719337162,270.613665849376,281.550547593357,311.985161133631,217.151331233125,259.335148076034,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Equatorial Guinea,GNQ,..,48.0407303322613,348.739614626728,349.235507590558,364.887806005767,396.269074833229,378.457680257546,409.590374508572,466.80132618679,424.120488463089,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Eritrea,ERI,..,44.4556987894162,41.7485216411514,29.7994683108978,36.3324995479762,27.6117796825318,35.5626804203714,37.6887785282073,35.4475380575485,39.4798688153456,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Estonia,EST,..,98.7846769281772,432.743730470926,459.783403501586,498.135706066527,554.253355927847,598.501311275005,637.180096755404,640.823644029542,719.342784435727,732.14594626522,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Eswatini,SWZ,..,39.2962357232448,65.5091162340971,64.0105916262384,61.2826493331402,60.1901484389892,62.6565373592636,63.2328471903514,64.1085153890723,71.3793383577594,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Ethiopia,ETH,..,7.47582157686225,23.1023923180951,22.9099893421307,23.582571099254,23.6173631704501,24.820927578464,27.8858803747268,27.363075502474,30.2409377499231,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Fiji,FJI,..,22.9106374646487,71.9708467421773,82.1730895034611,81.2227314378902,63.7221870346828,100.744290764493,112.393927838974,103.651796226244,109.313351465116,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Finland,FIN,..,411,720,764,812,827,827,828,830,904,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,France,FRA,..,183.02392155301,462.547273120824,456.032645827396,474.461201083983,491.423846726068,496.48214681515,531.0211874142,518.01667519614,564.974871798606,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Gabon,GAB,..,206.101567176608,104.890099722757,97.1594847260018,96.3605272457862,101.279406591656,92.6031301633808,96.4433893716269,99.7578598791073,89.4887743903144,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Gambia, The",GMB,..,26.2479297598411,15.3472546566971,14.2302297014933,18.6982258758574,17.2394505952637,15.461469040576,13.8626897415851,13.9682048526483,14.8417066037729,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Georgia,GEO,..,178,595,508,564,519,489,480,443,441,592,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Germany,DEU,..,327.397310556522,669.05949374135,694.268686744904,730.798169552883,770.459538534074,827.269491125635,896.409259015558,880.387496258826,916.205849453554,899.658559260887,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Ghana,GHA,..,36.5778985564772,97.280684156187,81.6806375429444,61.7017919733022,66.9571332350705,66.7240288699653,67.6163636636714,62.8539898606428,67.5468791980219,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Greece,GRC,..,514.257247080079,779.136482445649,789.942617335408,796.884591514643,813.334462233845,867.062668904367,859.059524374691,901.358247258782,953.430611273233,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Grenada,GRD,..,232.164203495991,298.209520057917,327.000659515937,341.688244384309,381.593994313211,396.96865077223,430.552463510863,417.603143948819,452.737398590914,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Guatemala,GTM,..,160.226680794253,247.232067484753,266.812207669179,271.823039603962,268.22836438597,295.389851080892,303.267206185091,312.801200459376,405.725419925523,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Guinea,GIN,..,34.6468033228065,49.6117055490787,51.2907299301874,54.9232945308562,60.2825682818928,63.498964790159,64.2231279860745,60.8744385907515,58.475087535664,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Guinea-Bissau,GNB,..,28.0431105738375,79.5069195997403,92.7991724003152,96.4047760153246,97.6269002622281,95.529008397679,101.218604431495,102.86137419367,104.4306492816,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Guyana,GUY,..,63.6630788605093,157.974126447714,154.368771743902,138.090253992731,151.89053506932,209.61627484798,229.461565331112,258.872379620924,325.620104192752,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Haiti,HTI,..,39.1977242531838,42.1202303356077,50.5892179270476,52.9401064147355,55.2867699647232,54.9018631862929,49.3543397632201,47.1628620934031,47.7556778471102,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Honduras,HND,..,73.6286893156307,168.339102925284,179.308271299208,193.51379793148,189.720025567053,214.616507609816,224.243120122143,239.79154034417,289.963888050338,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Hungary,HUN,..,219,512,504,540,542,562,605,650,667,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Iceland,ISL,..,477,680,700,730,756,763,795,781,834,870,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,India,IND,..,61,126,126,128,99,100,106,107,117,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Indonesia,IDN,..,42.6447894996641,137.266561474057,127.650886304566,120.751309115935,114.962841150351,117.925006885509,122.910952706153,129.661607871262,131.220081106772,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Iran, Islamic Rep.",IRN,..,290.981674232198,420.948252208947,460.533494778862,485.096380765593,477.557558524706,419.108847951815,358.133320927548,306.707458372789,328.287027316842,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Iraq,IRQ,..,..,231.048895238904,235.315895146814,182.185790827297,240.002581540857,212.680563623328,229.188992333309,291.399131304973,256.15086347439,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Ireland,IRL,..,217.527099480208,687.306313580184,685.984853410322,703.750427149763,703.922675612084,697.689138135222,734.752909930244,733.085856644017,769.162288937783,841.11595663555,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Israel,ISR,..,515,588,593,648,666,667,660,656,726,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Italy,ITA,..,542,724,766,812,858,879,929,888,957,1002,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Jamaica,JAM,..,107.90696173784,97.5867449092751,97.0657934204392,97.4664284193718,102.855075361959,104.167848328966,107.025002540345,94.7882982267928,99.0827665717209,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Japan,JPN,..,306,545,569,557,560,591,602,552,562,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Jordan,JOR,..,226.385187999904,142.432450944358,202.180417516365,208.180750058661,232.739533119784,241.972170226771,250.677189328646,256.420098356796,276.605694366049,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kazakhstan,KAZ,..,152,172,223,286,248,243,256,275,279,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kenya,KEN,..,35.1332868832561,49.1144409135389,48.2336816324156,47.8495409113262,40.0220229040162,43.7829447241112,50.9077841659569,49.2034485715502,53.9568330890627,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kiribati,KIR,..,0,1,2,2,2,2,2,2,2,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Korea, Rep.",KOR,..,311.107084931876,789.286274091825,861.160171009026,924.286774930985,962.426973296521,1063.95474658102,1120.944047289,1081.60749414678,1270.73140570755,1387.47204095453,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kuwait,KWT,..,333.205295228244,279.31485213558,267.540208895821,274.466913749913,300.803109028919,276.836996695803,283.331944883714,283.767665407823,270.683953296751,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Kyrgyz Republic,KGZ,..,42,178,166,173,178,125,116,123,123,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Lao PDR,LAO,..,35.5834985565223,68.1594578394343,68.1939579374578,74.5400385596776,84.1954594026002,84.2578967577381,89.2088988699116,67.6235365054107,71.9029287204183,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Latvia,LVA,..,207,507,569,707,712,746,762,759,851,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Lebanon,LBN,..,490.75441877143,401.019043631932,372.926997092517,420.284677006027,459.530636191475,524.239637055022,474.641538336142,273.160815494026,183.329226148993,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Lesotho,LSO,..,27.1512713300886,40.0867342513113,43.5523957456192,42.0424739445879,43.793420398313,42.2443959638623,40.2223511999152,38.1410702359169,37.1515985215146,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Liberia,LBR,..,19.864974049135,56.1908578444237,58.1577685349321,61.7075753844444,72.6166145650096,70.1191832535618,64.5154028942349,64.9868149605268,64.1129916551212,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Libya,LBY,..,372.738086469519,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Lithuania,LTU,..,142,548,592,659,697,747,901,862,1035,1119,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Luxembourg,LUX,..,468,617,594,624,636,648,633,582,669,664,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Madagascar,MDG,..,21.7599878653934,19.0498781622539,19.0097206817798,19.2840077511566,19.0583687986097,19.7418309757306,17.5385507053013,17.4494961891308,18.5377563391403,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Malawi,MWI,..,4.95564758679671,8.47688474564794,10.3713765102894,13.8338630139571,14.0073640493408,13.3367364229873,13.7949034096722,16.7966461405167,16.7775017743043,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Malaysia,MYS,..,145.345030393493,298.598505327162,311.318440138014,330.790908378277,346.198777440781,378.489563772638,399.401832495791,381.05921080499,406.859620282694,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Maldives,MDV,..,509,371,297,356,362,298,287,271,296,..,..
"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,Mali,MLI,..,41.5201856588035,27.7864171490168,27.4946307251608,28.3726902616971,29.6780660827469,27.1905151237115,27.5248373562457,35.1384543981502,36.4696631877854,..,..
